method_a,method_b,mean_a,mean_b,t_stat,p_value,significant_p05
SAC,PPO,0.3778888446879155,0.3746589229327995,0.1936545852197109,0.8466802971162379,False
SAC,Deep Retrieval+BM25,0.3778888446879155,0.36413406726553516,0.47599558348483006,0.6346959302956673,False
SAC,Gemini,0.3778888446879155,0.34221928446185135,1.2716393308573604,0.20525889284637608,False
SAC,FAISS,0.3778888446879155,0.31409928989913966,2.5121133431645655,0.012944202477132717,True
SAC,Search-R1 E5,0.3778888446879155,0.28661644649736623,3.396125025265987,0.000853085672848759,True
SAC,BM25,0.3778888446879155,0.2503259040896071,4.552501930357953,1.0135787577811299e-05,True
R-PPO,DDPG,0.38024413384668765,0.37034522531892017,0.5060904678914245,0.6134565962355389,False
R-PPO,PPO,0.38024413384668765,0.3746589229327995,0.31240115264991913,0.7551230944874394,False
R-PPO,Deep Retrieval+BM25,0.38024413384668765,0.36413406726553516,0.5071807435734524,0.6126931053657375,False
R-PPO,Gemini,0.38024413384668765,0.34221928446185135,1.3827449567067294,0.16857827862003194,False
R-PPO,FAISS,0.38024413384668765,0.31409928989913966,2.5447472373423072,0.011836305846790187,True
R-PPO,Search-R1 E5,0.38024413384668765,0.28661644649736623,3.3699981176389957,0.0009325019781640872,True
R-PPO,BM25,0.38024413384668765,0.2503259040896071,4.566155934475794,9.566269642142437e-06,True
DDPG,PPO,0.37034522531892017,0.3746589229327995,-0.2097297888244244,0.8341326940882094,False
DDPG,Deep Retrieval+BM25,0.37034522531892017,0.36413406726553516,0.1972238187251162,0.8438908004337432,False
DDPG,Gemini,0.37034522531892017,0.34221928446185135,1.0075837268908283,0.31510335497661385,False
DDPG,FAISS,0.37034522531892017,0.31409928989913966,2.3583711003995385,0.01950556711397713,True
DDPG,Search-R1 E5,0.37034522531892017,0.28661644649736623,2.892012847456531,0.004334584014833562,True
DDPG,BM25,0.37034522531892017,0.2503259040896071,4.235815722507892,3.743916107961273e-05,True
PPO,Deep Retrieval+BM25,0.3746589229327995,0.36413406726553516,0.35337752202210737,0.7242484705549628,False
PPO,Gemini,0.3746589229327995,0.34221928446185135,1.2132176235205436,0.22674966902735355,False
PPO,FAISS,0.3746589229327995,0.31409928989913966,2.408275783273391,0.017110249896653374,True
PPO,Search-R1 E5,0.3746589229327995,0.28661644649736623,3.1647406064665518,0.0018430569100010023,True
PPO,BM25,0.3746589229327995,0.2503259040896071,4.350036664766014,2.355115676007678e-05,True
Deep Retrieval+BM25,Gemini,0.36413406726553516,0.34221928446185135,0.6980958346997236,0.48608238130868775,False
Deep Retrieval+BM25,FAISS,0.36413406726553516,0.31409928989913966,1.6185542175313024,0.10741906671522244,False
Deep Retrieval+BM25,Search-R1 E5,0.36413406726553516,0.28661644649736623,2.782174991101557,0.006017451840249756,True
Deep Retrieval+BM25,BM25,0.36413406726553516,0.2503259040896071,4.693861937418531,5.5373899030146605e-06,True
Gemini,FAISS,0.34221928446185135,0.31409928989913966,1.0313219668145976,0.30387228446749165,False
Gemini,Search-R1 E5,0.34221928446185135,0.28661644649736623,2.698578896843208,0.007674918891638856,True
Gemini,BM25,0.34221928446185135,0.2503259040896071,3.6348546372910886,0.0003694274979873417,True
FAISS,Search-R1 E5,0.31409928989913966,0.28661644649736623,1.0586596365139647,0.2912745892344755,False
FAISS,BM25,0.31409928989913966,0.2503259040896071,2.2900469473587455,0.023262192677456366,True
Search-R1 E5,BM25,0.28661644649736623,0.2503259040896071,1.9900047702738934,0.04821269857830226,True
